Match_Date,Match_Day,Match_Time,Stadium,City,Home_Team,Away_Team,Stand_Type,Seat_Category,Match_Type,Weekend,Holiday,Opponent_Popularity,Weather,Rain_Probability,Demand_Level,Previous_Match_Attendance,Stadium_Capacity,Available_Seats,Booking_Time,Days_Before_Match,Base_Price,Predicted_Price
2023-04-21,Friday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,KKR,Corporate Box,Corporate,Eliminator,No,No,Medium,Sunny,23,Very High,48367,55000,2262,0-1 hour before,21,5000,8150
2023-09-16,Saturday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,GT,North,Premium,League,Yes,No,Medium,Sunny,24,High,32844,55000,5188,3-7 days before,10,1800,2750
2023-05-20,Saturday,3:30 PM,Wankhede Stadium,Mumbai,MI,PBKS,East,Economy,Qualifier,Yes,No,Low,Sunny,14,High,29588,33108,846,3-7 days before,6,500,800
2023-07-29,Saturday,3:30 PM,Wankhede Stadium,Mumbai,MI,KKR,North,Premium,League,Yes,Yes,Medium,Sunny,1,High,32383,33108,269,3-7 days before,24,1800,3350
2023-04-18,Tuesday,7:30 PM,Eden Gardens,Kolkata,KKR,PBKS,VIP,VIP,League,No,No,Low,Sunny,26,Low,29876,66000,9216,6-24 hours before,24,3500,3100
2023-08-24,Thursday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,RCB,Premium,VIP,League,No,No,High,Cloudy,8,High,27345,30000,686,7+ days before,29,3500,4300
2023-07-03,Monday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,KKR,North,Premium,Eliminator,No,No,Medium,Sunny,19,Low,15443,55000,9259,3-7 days before,9,1800,2300
2023-05-23,Tuesday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,SRH,North,Premium,League,No,No,Medium,Rainy,57,Medium,95829,132000,3804,1-6 hours before,19,1800,1500
2023-05-25,Thursday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,RCB,South,Premium,League,No,No,High,Sunny,1,High,46431,50000,545,3-7 days before,17,1800,2550
2023-09-02,Saturday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,LSG,North,Premium,League,Yes,No,Low,Sunny,13,Very High,53900,55000,254,0-1 hour before,3,1800,3550
2023-04-04,Tuesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,CSK,West,Economy,League,No,No,High,Sunny,19,Low,19563,41820,1325,1-6 hours before,21,500,550
2023-04-19,Wednesday,3:30 PM,Eden Gardens,Kolkata,KKR,SRH,South,Premium,League,No,No,Medium,Rainy,70,High,47395,66000,1638,7+ days before,27,1800,1700
2023-08-31,Thursday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,RCB,South,Premium,Qualifier,No,No,High,Sunny,7,Medium,18654,30000,3719,1-3 days before,24,1800,2300
2023-07-25,Tuesday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,SRH,West,Standard,League,No,No,Medium,Cloudy,3,Low,55011,132000,16016,7+ days before,0,900,1200
2023-06-27,Tuesday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RR,Premium,Premium,League,No,No,Medium,Sunny,14,Very High,52235,55000,298,3-7 days before,22,1800,2650
2023-09-09,Saturday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,LSG,VIP,Corporate,League,Yes,No,Low,Cloudy,4,High,28566,41820,2444,3-7 days before,7,5000,6250
2023-06-08,Thursday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,MI,Premium,Premium,League,No,No,High,Partly Cloudy,6,Very High,49000,50000,87,1-6 hours before,9,1800,3350
2023-08-16,Wednesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,LSG,South,Economy,League,No,No,Low,Cloudy,14,High,40983,41820,50,1-3 days before,5,500,700
2023-05-22,Monday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,RR,VIP,Corporate,Qualifier,No,No,Medium,Partly Cloudy,16,Low,62603,132000,21856,6-24 hours before,26,5000,5600
2023-09-10,Sunday,3:30 PM,Eden Gardens,Kolkata,KKR,PBKS,VIP,Corporate,League,Yes,No,Low,Cloudy,27,High,46405,66000,6213,3-7 days before,21,5000,5600
2023-08-12,Saturday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,MI,South,Premium,League,Yes,No,High,Partly Cloudy,6,Low,48903,132000,16543,7+ days before,26,1800,2300
2023-08-07,Monday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,KKR,North,Economy,Eliminator,No,No,Medium,Rainy,56,High,31015,50000,6240,6-24 hours before,27,500,600
2023-05-06,Saturday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,CSK,East,Economy,Qualifier,Yes,No,High,Cloudy,19,Medium,41475,55000,972,0-1 hour before,3,500,1000
2023-05-15,Monday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,RR,North,Standard,Eliminator,No,Yes,Medium,Rainy,8,Low,11147,41820,7199,3-7 days before,20,900,1000
2023-06-15,Thursday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,MI,West,Standard,Eliminator,No,No,High,Partly Cloudy,20,Medium,60384,132000,21877,1-6 hours before,20,900,1150
2023-07-15,Saturday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,DC,VIP,VIP,League,Yes,No,Low,Partly Cloudy,28,Low,19294,55000,12570,7+ days before,4,3500,4100
2023-08-14,Monday,3:30 PM,Eden Gardens,Kolkata,KKR,CSK,Premium,VIP,Final,No,No,High,Partly Cloudy,5,High,63772,66000,163,6-24 hours before,0,3500,10500
2023-05-31,Wednesday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,DC,West,Standard,League,No,No,Low,Sunny,4,Very High,23655,30000,1904,1-6 hours before,6,900,1150
2023-07-22,Saturday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,MI,West,Standard,Qualifier,Yes,No,High,Sunny,5,Low,11632,41820,9437,1-6 hours before,26,900,1400
2023-07-22,Saturday,7:30 PM,Eden Gardens,Kolkata,KKR,RCB,South,Premium,League,Yes,No,High,Sunny,2,Very High,61189,66000,757,3-7 days before,1,1800,4000
2023-04-06,Thursday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,LSG,Premium,Premium,League,No,No,Low,Rainy,60,Medium,39898,50000,1341,1-6 hours before,21,1800,1300
2023-07-23,Sunday,3:30 PM,Wankhede Stadium,Mumbai,MI,PBKS,Premium,VIP,Qualifier,Yes,No,Low,Sunny,5,Low,15179,33108,4906,1-3 days before,28,3500,4750
2023-04-20,Thursday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,RCB,VIP,VIP,League,No,No,High,Sunny,26,Medium,20774,30000,2419,1-6 hours before,24,3500,3750
2023-05-26,Friday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,RR,North,Standard,League,No,No,Medium,Sunny,18,High,34295,35000,40,7+ days before,18,900,1150
2023-09-15,Friday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,LSG,South,Economy,Eliminator,No,No,Low,Sunny,28,Medium,29773,41820,1220,0-1 hour before,11,500,650
2023-04-30,Sunday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,RR,West,Standard,League,Yes,No,Medium,Sunny,21,Medium,33324,41820,2442,7+ days before,11,900,1050
2023-07-17,Monday,3:30 PM,Eden Gardens,Kolkata,KKR,RR,VIP,VIP,Qualifier,No,No,Medium,Cloudy,24,Very High,42481,66000,5873,6-24 hours before,18,3500,5450
2023-08-14,Monday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,CSK,VIP,Corporate,Qualifier,No,No,High,Partly Cloudy,30,Medium,20397,26950,414,6-24 hours before,25,5000,7200
2023-09-10,Sunday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,SRH,VIP,Corporate,League,Yes,No,Medium,Sunny,4,Medium,32111,50000,6191,3-7 days before,16,5000,5650
2023-06-05,Monday,7:30 PM,Wankhede Stadium,Mumbai,MI,RCB,VIP,Corporate,Final,No,No,High,Rainy,9,High,23861,33108,1617,1-6 hours before,7,5000,11450
2023-07-02,Sunday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,PBKS,East,Standard,Final,Yes,No,Low,Sunny,12,High,40983,41820,60,7+ days before,21,900,2100
2023-07-29,Saturday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RR,VIP,Corporate,League,Yes,No,Medium,Cloudy,4,High,15219,26950,2705,1-6 hours before,15,5000,6950
2023-06-14,Wednesday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RR,West,Standard,League,No,No,Medium,Cloudy,28,Low,26052,55000,5098,1-3 days before,12,900,1000
2023-08-17,Thursday,3:30 PM,Eden Gardens,Kolkata,KKR,DC,West,Economy,League,No,Yes,Low,Cloudy,24,High,61131,66000,700,1-6 hours before,29,500,550
2023-05-14,Sunday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,LSG,VIP,Corporate,League,Yes,No,Low,Sunny,30,Low,10326,26950,4182,6-24 hours before,25,5000,5100
2023-08-11,Friday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,KKR,North,Standard,League,No,No,Medium,Cloudy,10,Medium,24660,35000,3131,1-3 days before,5,900,1050
2023-05-06,Saturday,3:30 PM,Eden Gardens,Kolkata,KKR,PBKS,Corporate Box,Corporate,Eliminator,Yes,No,Low,Sunny,16,High,55652,66000,887,3-7 days before,3,5000,9200
2023-06-26,Monday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,GT,Premium,VIP,Final,No,No,Medium,Partly Cloudy,17,Medium,26930,41820,4684,7+ days before,9,3500,6350
2023-05-13,Saturday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,CSK,East,Economy,Final,Yes,No,High,Sunny,15,High,20384,35000,1749,7+ days before,10,500,1500
2023-04-16,Sunday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,CSK,North,Premium,League,Yes,No,High,Sunny,10,High,79351,132000,6623,1-6 hours before,11,1800,2900
2023-07-24,Monday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,PBKS,Premium,VIP,Eliminator,No,No,Low,Sunny,30,High,34172,35000,84,7+ days before,25,3500,4900
2023-06-23,Friday,3:30 PM,Wankhede Stadium,Mumbai,MI,CSK,Corporate Box,Corporate,Qualifier,No,No,High,Cloudy,17,Low,14339,33108,1803,1-3 days before,0,5000,9950
2023-08-03,Thursday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,KKR,North,Standard,League,No,No,Medium,Partly Cloudy,24,Medium,21167,50000,4715,3-7 days before,16,900,850
2023-07-16,Sunday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RR,West,Standard,League,Yes,No,Medium,Sunny,10,Very High,26411,26950,79,7+ days before,10,900,1750
2023-06-14,Wednesday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,GT,North,Standard,Final,No,No,Medium,Partly Cloudy,30,Low,17702,41820,9523,0-1 hour before,4,900,1650
2023-04-04,Tuesday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,CSK,Premium,Premium,League,No,No,High,Cloudy,7,Low,17000,55000,10447,0-1 hour before,25,1800,1900
2023-05-17,Wednesday,3:30 PM,Eden Gardens,Kolkata,KKR,MI,VIP,VIP,League,No,No,High,Cloudy,13,High,39010,66000,2297,6-24 hours before,9,3500,5850
2023-07-01,Saturday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,LSG,South,Standard,League,Yes,Yes,Low,Cloudy,14,High,19390,30000,2065,7+ days before,0,900,1500
2023-06-27,Tuesday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,RCB,West,Economy,Eliminator,No,No,High,Sunny,17,High,16587,30000,1298,0-1 hour before,4,500,800
2023-09-01,Friday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,MI,South,Economy,Qualifier,No,No,High,Partly Cloudy,16,Medium,25247,50000,2625,7+ days before,17,500,750
2023-05-06,Saturday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RR,South,Economy,League,Yes,No,Medium,Sunny,11,Medium,29058,55000,8077,6-24 hours before,17,500,550
2023-06-30,Friday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RCB,North,Economy,League,No,No,High,Sunny,26,High,22500,26950,928,7+ days before,17,500,600
2023-04-07,Friday,3:30 PM,Wankhede Stadium,Mumbai,MI,PBKS,South,Economy,League,No,No,Low,Sunny,6,Medium,23668,33108,2878,3-7 days before,20,500,450
2023-06-16,Friday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,MI,Corporate Box,Corporate,Qualifier,No,No,High,Partly Cloudy,30,Low,17838,50000,5288,3-7 days before,2,5000,9700
2023-08-12,Saturday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,RR,North,Standard,Qualifier,Yes,No,Medium,Cloudy,7,High,32474,35000,603,6-24 hours before,17,900,1550
2023-04-25,Tuesday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,PBKS,Premium,VIP,League,No,No,Low,Rainy,42,Medium,53832,132000,13008,6-24 hours before,18,3500,2800
2023-05-10,Wednesday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,MI,VIP,Corporate,League,No,No,High,Cloudy,14,Low,7111,26950,2703,3-7 days before,14,5000,5600
2023-05-18,Thursday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,MI,North,Premium,League,No,No,High,Cloudy,29,High,15235,26950,700,7+ days before,24,1800,2400
2023-07-04,Tuesday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,LSG,East,Standard,Eliminator,No,No,Low,Sunny,17,Medium,36216,50000,3998,1-3 days before,16,900,1000
2023-06-22,Thursday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,DC,Premium,Premium,League,No,No,Low,Sunny,20,High,48107,50000,623,0-1 hour before,6,1800,1900
2023-07-02,Sunday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,SRH,VIP,Corporate,League,Yes,No,Medium,Sunny,26,Very High,129360,132000,937,3-7 days before,28,5000,7750
2023-05-02,Tuesday,3:30 PM,Wankhede Stadium,Mumbai,MI,CSK,VIP,Corporate,Qualifier,No,No,High,Sunny,6,Medium,21901,33108,3443,1-6 hours before,1,5000,10550
2023-08-19,Saturday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,CSK,West,Economy,Qualifier,Yes,No,High,Sunny,19,Very High,24048,35000,733,1-6 hours before,23,500,1100
2023-04-24,Monday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,SRH,East,Standard,League,No,No,Medium,Rainy,16,Low,12097,35000,1982,1-6 hours before,1,900,1050
2023-04-28,Friday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,DC,VIP,Corporate,Final,No,No,Low,Sunny,19,High,33387,55000,3301,1-6 hours before,13,5000,9000
2023-03-28,Tuesday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,RR,Premium,Premium,League,No,No,Medium,Rainy,41,Medium,15261,35000,1143,3-7 days before,21,1800,1450
2023-06-19,Monday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,RCB,North,Premium,League,No,No,High,Sunny,4,Low,13674,30000,1922,6-24 hours before,30,1800,1900
2023-09-08,Friday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,MI,North,Standard,League,No,No,High,Cloudy,15,High,37143,41820,608,1-3 days before,3,900,1300
2023-06-24,Saturday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,PBKS,Premium,VIP,Qualifier,Yes,No,Low,Sunny,27,Low,16988,35000,6499,1-6 hours before,0,3500,5700
2023-07-11,Tuesday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,CSK,South,Standard,League,No,No,High,Sunny,1,Medium,17457,26950,1946,7+ days before,30,900,900
2023-07-08,Saturday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,CSK,Premium,Premium,Qualifier,Yes,Yes,High,Partly Cloudy,10,Medium,32668,41820,965,7+ days before,20,1800,3150
2023-04-02,Sunday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,GT,North,Economy,Final,Yes,Yes,Medium,Sunny,15,High,30947,35000,843,1-3 days before,28,500,1200
2023-06-27,Tuesday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,MI,South,Premium,League,No,No,High,Rainy,36,Medium,36831,50000,1289,6-24 hours before,14,1800,1650
2023-08-14,Monday,3:30 PM,Wankhede Stadium,Mumbai,MI,CSK,Corporate Box,Corporate,League,No,No,High,Sunny,29,High,23383,33108,1268,1-3 days before,12,5000,7650
2023-05-05,Friday,7:30 PM,Wankhede Stadium,Mumbai,MI,DC,Corporate Box,Corporate,League,No,No,Low,Rainy,51,Medium,15204,33108,1086,7+ days before,3,5000,5050
2023-04-15,Saturday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,DC,Premium,VIP,League,Yes,No,Low,Sunny,22,Medium,23753,55000,2085,6-24 hours before,11,3500,4350
2023-06-09,Friday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,DC,East,Standard,Qualifier,No,No,Low,Sunny,18,Medium,71223,132000,21319,7+ days before,11,900,1100
2023-07-30,Sunday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,KKR,Corporate Box,Corporate,League,Yes,No,Medium,Partly Cloudy,25,Very High,30119,41820,2233,1-3 days before,29,5000,7000
2023-07-14,Friday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,LSG,Corporate Box,Corporate,League,No,Yes,Low,Rainy,65,Low,11057,41820,4402,1-3 days before,13,5000,4400
2023-04-11,Tuesday,3:30 PM,Eden Gardens,Kolkata,KKR,CSK,VIP,Corporate,Qualifier,No,Yes,High,Sunny,8,Low,28858,66000,5271,1-6 hours before,17,5000,7750
2023-08-16,Wednesday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,MI,North,Premium,Qualifier,No,No,High,Cloudy,10,High,15634,30000,3788,3-7 days before,1,1800,3900
2023-07-04,Tuesday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,DC,West,Economy,League,No,No,Low,Sunny,3,High,91226,132000,9980,6-24 hours before,3,500,600
2023-05-02,Tuesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,MI,South,Economy,League,No,No,High,Sunny,7,High,36847,41820,1008,1-6 hours before,23,500,650
2023-08-21,Monday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,KKR,VIP,VIP,League,No,No,Medium,Rainy,38,Medium,17169,30000,5078,7+ days before,4,3500,2950
2023-08-03,Thursday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,CSK,Corporate Box,Corporate,League,No,No,High,Sunny,26,Medium,17952,26950,536,7+ days before,20,5000,5200
2023-05-24,Wednesday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,MI,VIP,Corporate,Final,No,No,High,Partly Cloudy,2,Very High,29400,30000,183,3-7 days before,16,5000,13200
2023-04-01,Saturday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,RR,Premium,VIP,League,Yes,No,Medium,Sunny,24,Low,64244,132000,24338,3-7 days before,16,3500,4050
2023-08-01,Tuesday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,DC,West,Economy,League,No,No,Low,Sunny,17,Low,12900,35000,4765,0-1 hour before,26,500,450
2023-08-16,Wednesday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,PBKS,VIP,VIP,Qualifier,No,No,Low,Cloudy,29,Medium,26473,35000,2438,3-7 days before,8,3500,4600
2023-08-15,Tuesday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,PBKS,Premium,VIP,Qualifier,No,No,Low,Sunny,1,High,30733,50000,1758,0-1 hour before,25,3500,4600
2023-07-12,Wednesday,3:30 PM,Wankhede Stadium,Mumbai,MI,LSG,Corporate Box,Corporate,League,No,No,Low,Sunny,28,High,25711,33108,950,7+ days before,12,5000,5600
2023-05-10,Wednesday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,LSG,VIP,Corporate,Qualifier,No,No,Low,Sunny,19,Medium,16674,26950,3104,3-7 days before,13,5000,5800
2023-06-12,Monday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RR,West,Economy,League,No,Yes,Medium,Sunny,4,Medium,20842,26950,1545,1-6 hours before,26,500,550
2023-08-11,Friday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,RR,Corporate Box,Corporate,League,No,Yes,Medium,Sunny,22,High,106529,132000,9121,1-6 hours before,8,5000,6700
2023-07-16,Sunday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,RR,Corporate Box,Corporate,League,Yes,No,Medium,Sunny,26,Low,23700,50000,10466,1-6 hours before,11,5000,6350
2023-05-16,Tuesday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RCB,South,Standard,Qualifier,No,Yes,High,Partly Cloudy,10,Medium,24972,50000,9295,6-24 hours before,17,900,1350
2023-09-20,Wednesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,GT,South,Premium,Qualifier,No,No,Medium,Sunny,8,Low,11472,41820,4893,0-1 hour before,27,1800,2100
2023-04-01,Saturday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,KKR,South,Economy,Qualifier,Yes,No,Medium,Sunny,29,Very High,84374,132000,10978,7+ days before,8,500,1000
2023-09-02,Saturday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RR,South,Economy,League,Yes,No,Medium,Cloudy,3,Medium,28857,50000,4118,0-1 hour before,25,500,550
2023-07-03,Monday,7:30 PM,Eden Gardens,Kolkata,KKR,RCB,VIP,Corporate,League,No,No,High,Cloudy,25,Very High,64680,66000,334,7+ days before,19,5000,8150
2023-06-30,Friday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,RR,North,Economy,League,No,No,Medium,Sunny,10,High,69253,132000,5863,1-6 hours before,23,500,550
2023-09-16,Saturday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,MI,South,Standard,Eliminator,Yes,No,High,Sunny,3,Low,13482,50000,10552,0-1 hour before,7,900,1900
2023-07-04,Tuesday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,DC,South,Standard,Final,No,No,Low,Cloudy,3,High,18898,30000,2001,0-1 hour before,12,900,1650
2023-08-24,Thursday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,CSK,Premium,Premium,Final,No,No,High,Sunny,1,Medium,30279,55000,4480,6-24 hours before,25,1800,3300
2023-07-13,Thursday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,LSG,South,Premium,League,No,No,Low,Sunny,25,Very High,23665,30000,2234,1-3 days before,24,1800,2100
2023-08-18,Friday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,CSK,South,Premium,Final,No,No,High,Sunny,16,High,15433,30000,1395,6-24 hours before,8,1800,4150
2023-09-03,Sunday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,RCB,Premium,Premium,League,Yes,No,High,Sunny,20,Medium,26902,41820,1940,0-1 hour before,0,1800,3050
2023-05-11,Thursday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,RCB,North,Premium,Final,No,No,High,Rainy,59,Very High,37095,41820,1322,6-24 hours before,12,1800,3600
2023-07-02,Sunday,3:30 PM,Eden Gardens,Kolkata,KKR,MI,North,Standard,Qualifier,Yes,Yes,High,Sunny,11,Very High,64680,66000,442,6-24 hours before,17,900,2750
2023-03-26,Sunday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,CSK,VIP,Corporate,League,Yes,Yes,High,Sunny,17,Low,19599,41820,2455,3-7 days before,28,5000,7300
2023-06-02,Friday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,CSK,Premium,VIP,Eliminator,No,Yes,High,Cloudy,13,Low,11658,26950,5685,0-1 hour before,6,3500,5800
2023-06-20,Tuesday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,DC,VIP,Corporate,Eliminator,No,No,Low,Cloudy,14,High,34300,35000,190,6-24 hours before,8,5000,8850
2023-04-26,Wednesday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,GT,North,Standard,Eliminator,No,No,Medium,Sunny,24,Very High,38050,50000,728,1-3 days before,8,900,1550
2023-09-07,Thursday,7:30 PM,Eden Gardens,Kolkata,KKR,GT,West,Standard,Eliminator,No,No,Medium,Sunny,4,Very High,45704,66000,6078,1-3 days before,9,900,1650
2023-09-15,Friday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,DC,VIP,VIP,League,No,No,Low,Sunny,20,High,29158,50000,2280,1-6 hours before,27,3500,3800
2023-09-16,Saturday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,LSG,Premium,VIP,Qualifier,Yes,No,Low,Cloudy,1,High,16009,30000,4538,1-6 hours before,26,3500,4850
2023-04-02,Sunday,7:30 PM,Eden Gardens,Kolkata,KKR,SRH,North,Standard,Qualifier,Yes,No,Medium,Cloudy,4,Medium,49996,66000,2654,1-6 hours before,28,900,1200
2023-08-03,Thursday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,MI,Premium,VIP,League,No,No,High,Sunny,28,Low,19593,55000,14025,6-24 hours before,8,3500,4050
2023-05-31,Wednesday,7:30 PM,Eden Gardens,Kolkata,KKR,GT,Corporate Box,Corporate,Eliminator,No,Yes,Medium,Partly Cloudy,22,Low,26445,66000,4987,7+ days before,25,5000,6750
2023-05-25,Thursday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,LSG,Premium,VIP,Eliminator,No,Yes,Low,Cloudy,25,High,43430,55000,4580,3-7 days before,16,3500,5200
2023-06-11,Sunday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,CSK,South,Standard,League,Yes,No,High,Rainy,22,Medium,24651,50000,8455,7+ days before,19,900,950
2023-05-08,Monday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,KKR,West,Standard,League,No,Yes,Medium,Sunny,7,Medium,29982,41820,1217,0-1 hour before,20,900,1000
2023-07-03,Monday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,CSK,Corporate Box,Corporate,Final,No,No,High,Cloudy,16,Very High,26411,26950,132,1-6 hours before,5,5000,13550
2023-03-28,Tuesday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,MI,East,Economy,League,No,No,High,Cloudy,14,Medium,24521,55000,11231,3-7 days before,26,500,550
2023-07-01,Saturday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,PBKS,North,Economy,League,Yes,Yes,Low,Sunny,2,Medium,23007,30000,925,3-7 days before,9,500,700
2023-08-22,Tuesday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,MI,South,Premium,Qualifier,No,No,High,Rainy,75,High,20912,35000,2229,3-7 days before,10,1800,3200
